file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\AcquirableCollection.java,net.minestom.server.thread.AcquirableCollection,retainAll/1[java.util.Collection<?>],false,105,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\AcquirableCollection.java,net.minestom.server.thread.AcquirableCollection,isEmpty/0,false,52,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,flyingPlayerMovement/1[net.minestom.server.entity.Env],false,130,4,0,0,0,1,9,10,0,4,1,9,0,0,0,0,0,0,0,6,4,0,0,0,0,0,12,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,testHasVelocity/1[net.minestom.server.entity.Env],false,144,5,1,0,1,1,8,11,0,2,1,8,1,1,0,0,0,0,0,3,2,0,0,0,0,0,15,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,gravity/1[net.minestom.server.entity.Env],false,20,6,2,0,2,1,6,8,0,2,1,6,2,1,0,0,0,0,0,27,2,0,0,0,0,0,13,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,doubleKnockback/1[net.minestom.server.entity.Env],false,70,6,2,0,2,1,9,12,0,2,1,9,2,1,0,0,0,0,0,66,2,0,0,0,0,0,16,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,flyingVelocity/1[net.minestom.server.entity.Env],false,105,4,1,0,1,2,8,17,0,5,1,8,1,1,1,0,0,0,0,9,6,1,1,0,0,0,16,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,countVelocityPackets/1[net.minestom.server.entity.Env],false,167,6,0,0,0,2,13,18,0,7,1,13,0,0,0,0,0,0,0,13,8,0,0,0,0,1,37,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,singleKnockback/1[net.minestom.server.entity.Env],false,39,6,2,0,2,1,7,10,0,2,1,7,2,1,0,0,0,0,0,60,2,0,0,0,0,0,14,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,loadChunks/1[net.minestom.server.entity.Instance],false,200,2,5,5,0,1,3,3,0,0,1,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,2,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityVelocityIntegrationTest.java,net.minestom.server.entity.EntityVelocityIntegrationTest,"testMovement/3[net.minestom.server.entity.Env,net.minestom.server.entity.Entity,net.minestom.server.entity.Vec[]]",false,190,3,3,3,0,2,6,9,0,1,3,6,0,0,1,0,0,0,0,1,1,0,1,0,0,0,9,2,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\utils\math\ByteRange.java,net.minestom.server.utils.math.ByteRange,isInRange/1[java.lang.Byte],false,17,1,2,0,2,3,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\utils\math\ByteRange.java,net.minestom.server.utils.math.ByteRange,"ByteRange/2[java.lang.Byte,java.lang.Byte]",true,5,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\utils\math\ByteRange.java,net.minestom.server.utils.math.ByteRange,ByteRange/1[java.lang.Byte],true,9,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\adventure\provider\NBTLegacyHoverEventSerializer.java,net.minestom.server.adventure.provider.NBTLegacyHoverEventSerializer,NBTLegacyHoverEventSerializer/0,true,27,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\adventure\provider\NBTLegacyHoverEventSerializer.java,net.minestom.server.adventure.provider.NBTLegacyHoverEventSerializer,"serializeShowEntity/2[HoverEvent.@NotNull ShowEntity,Codec.Encoder<Component,String,? extends RuntimeException>]",false,92,4,0,0,0,2,9,12,1,3,2,9,0,0,0,1,0,0,0,0,2,0,2,0,0,1,16,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\adventure\provider\NBTLegacyHoverEventSerializer.java,net.minestom.server.adventure.provider.NBTLegacyHoverEventSerializer,serializeShowItem/1[HoverEvent.ShowItem],false,68,6,0,0,0,4,11,21,1,4,1,11,0,0,0,2,1,0,0,0,3,0,3,0,0,1,21,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\adventure\provider\NBTLegacyHoverEventSerializer.java,net.minestom.server.adventure.provider.NBTLegacyHoverEventSerializer,"deserializeShowEntity/2[Component,Codec.Decoder<Component,String,? extends RuntimeException>]",false,51,5,0,0,0,3,8,11,1,2,2,8,0,0,0,0,1,1,4,0,2,0,2,0,0,0,28,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\adventure\provider\NBTLegacyHoverEventSerializer.java,net.minestom.server.adventure.provider.NBTLegacyHoverEventSerializer,deserializeShowItem/1[net.minestom.server.adventure.provider.Component],false,31,5,0,0,0,4,10,12,1,3,1,10,0,0,0,1,1,1,2,1,3,0,2,0,0,0,29,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\scoreboard\Scoreboard.java,net.minestom.server.scoreboard.Scoreboard,"updateScore/2[net.minestom.server.scoreboard.Player,int]",false,69,3,1,0,1,1,3,3,0,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,16,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\scoreboard\Scoreboard.java,net.minestom.server.scoreboard.Scoreboard,getObjectiveName/0,false,73,1,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\scoreboard\Scoreboard.java,net.minestom.server.scoreboard.Scoreboard,"getCreationObjectivePacket/2[java.lang.String,ScoreboardObjectivePacket.Type]",false,29,4,5,4,1,1,2,3,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\scoreboard\Scoreboard.java,net.minestom.server.scoreboard.Scoreboard,"getCreationObjectivePacket/2[net.minestom.server.scoreboard.Component,ScoreboardObjectivePacket.Type]",false,40,5,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,16,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\scoreboard\Scoreboard.java,net.minestom.server.scoreboard.Scoreboard,getPlayers/0,false,81,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65536,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\scoreboard\Scoreboard.java,net.minestom.server.scoreboard.Scoreboard,getDestructionObjectivePacket/0,false,49,3,4,3,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,11,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\scoreboard\Scoreboard.java,net.minestom.server.scoreboard.Scoreboard,getDisplayScoreboardPacket/1[byte],false,59,3,4,3,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\utils\collection\IntMappedArray.java,net.minestom.server.utils.collection.IntMappedArray,size/0,false,27,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\utils\collection\IntMappedArray.java,net.minestom.server.utils.collection.IntMappedArray,get/1[int],false,20,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\utils\collection\IntMappedArray.java,net.minestom.server.utils.collection.IntMappedArray,"IntMappedArray/2[int[],java.util.function.IntFunction<R>]",true,14,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
D:\OOD\Minestom-master\Minestom-master\testing\src\main\java\net\minestom\testing\EnvTest.java,net.minestom.testing.EnvTest$EnvParameterResolver,"resolveParameter/2[net.minestom.testing.ParameterContext,net.minestom.testing.ExtensionContext]",false,39,4,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\EventHandler.java,net.minestom.server.event.EventHandler,eventNode/0,false,12,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\minecraft\SuggestionType.java,net.minestom.server.command.builder.arguments.minecraft.SuggestionType,getIdentifier/0,false,19,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\minecraft\SuggestionType.java,net.minestom.server.command.builder.arguments.minecraft.SuggestionType,SuggestionType/1[java.lang.String],true,14,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,"execute/2[net.minestom.server.command.CommandSender,java.lang.String]",false,67,4,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,findCommand/1[java.lang.String],false,56,4,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,CommandDispatcher/0,true,28,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,"resultConverter/2[net.minestom.server.command.CommandParser.Result,java.lang.String]",false,82,6,4,1,3,4,3,16,1,1,2,3,0,0,0,0,0,0,1,0,3,0,1,0,0,0,10,10,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,unregister/1[net.minestom.server.command.builder.Command],false,42,3,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,getCommands/0,false,46,3,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,parse/1[java.lang.String],false,77,5,3,1,2,1,2,4,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,CommandDispatcher/1[net.minestom.server.command.CommandManager],true,24,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\CommandDispatcher.java,net.minestom.server.command.builder.CommandDispatcher,register/1[net.minestom.server.command.builder.Command],false,38,3,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\monster\VexMeta.java,net.minestom.server.entity.metadata.monster.VexMeta,"VexMeta/2[net.minestom.server.entity.metadata.monster.Entity,net.minestom.server.entity.Metadata]",true,13,3,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\monster\VexMeta.java,net.minestom.server.entity.metadata.monster.VexMeta,setAttacking/1[boolean],false,21,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\monster\VexMeta.java,net.minestom.server.entity.metadata.monster.VexMeta,isAttacking/0,false,17,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,of/1[T],false,54,5,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,(initializer 1),false,13,0,25,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,unwrap/0,false,120,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,async/1[java.util.function.Consumer<T>],false,115,4,2,0,2,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,lock/0,false,67,4,3,0,3,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,resetAcquiringTime/0,false,39,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,8,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,isLocal/0,false,91,1,1,0,1,2,2,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,currentEntities/0,false,24,3,1,0,1,2,9,7,2,4,0,9,0,0,0,0,0,1,0,0,1,0,1,0,0,3,36,8,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,sync/1[java.util.function.Consumer<T>],false,103,4,3,0,3,1,4,5,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,local/0,false,81,3,2,0,2,2,4,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\thread\Acquirable.java,net.minestom.server.thread.Acquirable,assignedThread/0,false,129,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,"get/3[int,int,int]",false,27,1,1,0,1,4,1,6,1,0,3,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,9,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,"set/4[int,int,int,int]",false,45,2,2,0,2,4,2,6,0,0,4,2,1,1,0,0,0,0,1,3,0,0,1,0,0,0,12,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,bitsPerEntry/0,false,83,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,optimizedPalette/0,false,115,5,5,1,4,6,9,23,4,9,0,9,0,0,0,2,0,1,0,4,5,1,3,0,0,1,20,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,count/0,false,78,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,fill/1[int],false,53,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,write/1[net.minestom.server.instance.palette.NetworkBuffer],false,109,4,1,0,1,1,2,5,0,1,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,flexiblePalette/0,false,139,4,5,3,2,2,2,9,1,1,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,maxBitsPerEntry/0,false,88,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,getAllPresent/1[net.minestom.server.instance.palette.Palette.EntryConsumer],false,40,3,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,setAll/1[net.minestom.server.instance.palette.Palette.EntrySupplier],false,58,5,2,0,2,1,1,5,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,validateDimension/1[int],false,149,0,1,1,0,4,0,3,0,0,1,0,0,0,0,1,0,1,1,3,0,1,1,0,0,0,12,10,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,"AdaptivePalette/3[byte,byte,byte]",true,18,2,2,1,1,1,1,7,0,0,3,1,1,1,0,0,0,0,0,1,4,0,0,0,0,0,11,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,dimension/0,false,93,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,clone/0,false,98,4,1,0,1,2,2,10,1,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,10,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,"replace/4[int,int,int,java.util.function.IntUnaryOperator]",false,65,3,2,0,2,4,2,6,0,0,4,2,1,1,0,0,0,0,1,3,0,0,1,0,0,0,15,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,replaceAll/1[net.minestom.server.instance.palette.Palette.EntryFunction],false,73,4,2,0,2,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\instance\palette\AdaptivePalette.java,net.minestom.server.instance.palette.AdaptivePalette,getAll/1[net.minestom.server.instance.palette.Palette.EntryConsumer],false,35,3,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\minecart\CommandBlockMinecartMeta.java,net.minestom.server.entity.metadata.minecart.CommandBlockMinecartMeta,setLastOutput/1[net.minestom.server.entity.metadata.minecart.Component],false,28,2,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\minecart\CommandBlockMinecartMeta.java,net.minestom.server.entity.metadata.minecart.CommandBlockMinecartMeta,getLastOutput/0,false,24,2,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\minecart\CommandBlockMinecartMeta.java,net.minestom.server.entity.metadata.minecart.CommandBlockMinecartMeta,getCommand/0,false,16,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\minecart\CommandBlockMinecartMeta.java,net.minestom.server.entity.metadata.minecart.CommandBlockMinecartMeta,"CommandBlockMinecartMeta/2[net.minestom.server.entity.Entity,net.minestom.server.entity.metadata.minecart.Metadata]",true,12,3,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\minecart\CommandBlockMinecartMeta.java,net.minestom.server.entity.metadata.minecart.CommandBlockMinecartMeta,setCommand/1[java.lang.String],false,20,1,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\metadata\minecart\CommandBlockMinecartMeta.java,net.minestom.server.entity.metadata.minecart.CommandBlockMinecartMeta,getObjectData/0,false,33,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,registry/0,false,15,3,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,block/0,false,45,2,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,65536,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,fromNamespaceId/1[java.lang.String],false,65,3,2,2,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,(initializer 1),false,13,0,25,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,maxStackSize/0,false,33,1,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,fromNamespaceId/1[net.minestom.server.item.NamespaceID],false,69,4,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,values/0,false,61,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,namespace/0,false,24,3,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\Material.java,net.minestom.server.item.Material,id/0,false,29,1,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,65536,0,false
